COUNTRY,DATE,HOUR,CITY,ZONE,CONNECTED_RT,ORDERS,EARNINGS,PRECIPITATION_MM
Mexico,2024-03-06,21,Monterrey,San Nicolás,19,32,"54,6","0,0000"
Mexico,2024-03-06,21,Monterrey,Santa Catarina,19,23,"71,7","0,0000"
Mexico,2024-03-06,21,Monterrey,San Pedro,35,35,"75,0","0,0000"
Mexico,2024-03-06,21,Monterrey,Cumbres Poniente,15,27,"57,4","0,0000"
Mexico,2024-03-06,21,Monterrey,La Fe,12,18,"53,9","0,0000"
Mexico,2024-03-06,21,Monterrey,MTY_Guadalupe,26,28,"75,3","0,0000"
Mexico,2024-03-06,21,Monterrey,Independencia,13,24,"51,4","0,0000"
Mexico,2024-03-06,21,Monterrey,Santiago,12,12,"69,8","0,0000"
Mexico,2024-03-06,22,Monterrey,Centro,15,17,"49,5","0,0000"
Mexico,2024-03-06,22,Monterrey,Mitras Centro,10,12,"52,7","0,0000"
Mexico,2024-03-06,22,Monterrey,Apodaca Centro,8,10,"50,4","0,0000"
Mexico,2024-03-06,22,Monterrey,Escobedo,10,7,"59,4","0,0000"
Mexico,2024-03-06,22,Monterrey,Carretera Nacional,5,6,"50,8","0,0000"
Mexico,2024-03-06,22,Monterrey,MTY_Apodaca_Huinalá,5,4,"51,3","0,0000"
Mexico,2024-03-06,22,Monterrey,San Nicolás,12,11,"49,4","0,0000"
Mexico,2024-03-06,22,Monterrey,Santa Catarina,6,7,"49,7","0,0000"
Mexico,2024-03-06,22,Monterrey,San Pedro,15,15,"53,6","0,0000"
Mexico,2024-03-06,22,Monterrey,Cumbres Poniente,9,10,"52,5","0,0000"
Mexico,2024-03-06,22,Monterrey,La Fe,9,8,"53,4","0,0000"
Mexico,2024-03-06,22,Monterrey,MTY_Guadalupe,10,11,"52,0","0,0000"
Mexico,2024-03-06,22,Monterrey,Independencia,10,9,"58,0","0,0000"
Mexico,2024-03-06,22,Monterrey,Santiago,6,4,"59,5","0,0000"
Mexico,2024-03-06,23,Monterrey,Centro,8,2,"57,6","0,0000"
Mexico,2024-03-06,23,Monterrey,Mitras Centro,4,1,"49,2","0,0000"
Mexico,2024-03-06,23,Monterrey,Apodaca Centro,3,1,"49,4","0,0000"
Mexico,2024-03-06,23,Monterrey,Escobedo,3,0,"51,4","0,0000"
Mexico,2024-03-06,23,Monterrey,Carretera Nacional,3,0,"59,4","0,0000"
Mexico,2024-03-06,23,Monterrey,MTY_Apodaca_Huinalá,2,0,"56,2","0,0000"
Mexico,2024-03-06,23,Monterrey,San Nicolás,6,1,"54,1","0,0000"
Mexico,2024-03-06,23,Monterrey,Santa Catarina,3,1,"52,8","0,0000"
Mexico,2024-03-06,23,Monterrey,San Pedro,6,1,"58,4","0,0000"
Mexico,2024-03-06,23,Monterrey,Cumbres Poniente,4,1,"53,4","0,0000"
Mexico,2024-03-06,23,Monterrey,La Fe,3,1,"50,3","0,0000"
Mexico,2024-03-06,23,Monterrey,MTY_Guadalupe,4,1,"53,5","0,0000"
Mexico,2024-03-06,23,Monterrey,Independencia,4,1,"52,4","0,0000"
Mexico,2024-03-06,23,Monterrey,Santiago,2,0,"56,1","0,0000"
Mexico,2024-03-07,0,Monterrey,Centro,9,1,"59,8","0,0000"
Mexico,2024-03-07,0,Monterrey,Mitras Centro,6,1,"54,9","0,0000"
Mexico,2024-03-07,0,Monterrey,Apodaca Centro,5,1,"54,6","0,0000"
Mexico,2024-03-07,0,Monterrey,Escobedo,3,1,"56,6","0,0000"
Mexico,2024-03-07,0,Monterrey,Carretera Nacional,2,0,"56,0","0,0000"
Mexico,2024-03-07,0,Monterrey,MTY_Apodaca_Huinalá,2,0,"59,9","0,0000"
Mexico,2024-03-07,0,Monterrey,San Nicolás,6,1,"56,5","0,0000"
Mexico,2024-03-07,0,Monterrey,Santa Catarina,4,1,"56,3","0,0000"
Mexico,2024-03-07,0,Monterrey,San Pedro,7,1,"56,1","0,0000"
Mexico,2024-03-07,0,Monterrey,Cumbres Poniente,4,1,"51,5","0,0000"
Mexico,2024-03-07,0,Monterrey,La Fe,3,1,"53,0","0,0000"
Mexico,2024-03-07,0,Monterrey,MTY_Guadalupe,5,1,"51,6","0,0000"
Mexico,2024-03-07,0,Monterrey,Independencia,4,1,"52,4","0,0000"
Mexico,2024-03-07,0,Monterrey,Santiago,2,0,"58,0","0,0000"
Mexico,2024-03-07,1,Monterrey,Centro,4,2,"57,5","0,0000"
Mexico,2024-03-07,1,Monterrey,Mitras Centro,2,1,"57,6","0,0000"
Mexico,2024-03-07,1,Monterrey,Apodaca Centro,2,1,"58,8","0,0000"
Mexico,2024-03-07,1,Monterrey,Escobedo,1,1,"59,7","0,0000"
Mexico,2024-03-07,1,Monterrey,Carretera Nacional,1,0,"55,2","0,0000"
Mexico,2024-03-07,1,Monterrey,MTY_Apodaca_Huinalá,1,0,"57,3","0,0000"
Mexico,2024-03-07,1,Monterrey,San Nicolás,2,1,"49,9","0,0000"
Mexico,2024-03-07,1,Monterrey,Santa Catarina,2,1,"55,9","0,0000"
Mexico,2024-03-07,1,Monterrey,San Pedro,3,1,"56,0","0,0000"
Mexico,2024-03-07,1,Monterrey,Cumbres Poniente,2,1,"49,0","0,0000"
Mexico,2024-03-07,1,Monterrey,La Fe,1,1,"55,2","0,0000"
Mexico,2024-03-07,1,Monterrey,MTY_Guadalupe,2,1,"52,3","0,0000"
Mexico,2024-03-07,1,Monterrey,Independencia,1,1,"49,7","0,0000"
Mexico,2024-03-07,1,Monterrey,Santiago,1,0,"57,3","0,0000"
Mexico,2024-03-07,2,Monterrey,Centro,4,2,"59,1","0,0000"
Mexico,2024-03-07,2,Monterrey,Mitras Centro,2,1,"58,1","0,0000"
Mexico,2024-03-07,2,Monterrey,Apodaca Centro,2,1,"51,6","0,0000"
Mexico,2024-03-07,2,Monterrey,Escobedo,1,0,"57,7","0,0000"
Mexico,2024-03-07,2,Monterrey,Carretera Nacional,1,0,"50,4","0,0000"
Mexico,2024-03-07,2,Monterrey,MTY_Apodaca_Huinalá,1,0,"55,0","0,0000"
Mexico,2024-03-07,2,Monterrey,San Nicolás,3,1,"58,3","0,0000"
Mexico,2024-03-07,2,Monterrey,Santa Catarina,2,1,"59,6","0,0000"
Mexico,2024-03-07,2,Monterrey,San Pedro,3,1,"54,0","0,0000"
Mexico,2024-03-07,2,Monterrey,Cumbres Poniente,1,1,"50,0","0,0000"
Mexico,2024-03-07,2,Monterrey,La Fe,1,1,"58,5","0,0000"
Mexico,2024-03-07,2,Monterrey,MTY_Guadalupe,2,1,"50,6","0,0000"
Mexico,2024-03-07,2,Monterrey,Independencia,2,1,"55,5","0,0000"
Mexico,2024-03-07,2,Monterrey,Santiago,1,0,"59,3","0,0000"
Mexico,2024-03-07,3,Monterrey,Centro,4,2,"54,8","0,0000"
Mexico,2024-03-07,3,Monterrey,Mitras Centro,3,1,"59,8","0,0000"
Mexico,2024-03-07,3,Monterrey,Apodaca Centro,2,1,"49,8","0,0000"
Mexico,2024-03-07,3,Monterrey,Escobedo,2,1,"55,3","0,0000"
Mexico,2024-03-07,3,Monterrey,Carretera Nacional,1,0,"57,2","0,0000"
Mexico,2024-03-07,3,Monterrey,MTY_Apodaca_Huinalá,1,0,"52,7","0,0000"
Mexico,2024-03-07,3,Monterrey,San Nicolás,2,1,"51,6","0,0000"
Mexico,2024-03-07,3,Monterrey,Santa Catarina,2,1,"52,9","0,0000"
Mexico,2024-03-07,3,Monterrey,San Pedro,3,1,"53,4","0,0000"
Mexico,2024-03-07,3,Monterrey,Cumbres Poniente,2,1,"52,6","0,0000"
Mexico,2024-03-07,3,Monterrey,La Fe,1,0,"57,9","0,0000"
Mexico,2024-03-07,3,Monterrey,MTY_Guadalupe,2,1,"57,7","0,0000"
Mexico,2024-03-07,3,Monterrey,Independencia,2,1,"52,6","0,0000"
Mexico,2024-03-07,3,Monterrey,Santiago,1,0,"53,6","0,0000"
Mexico,2024-03-07,4,Monterrey,Centro,3,2,"55,0","0,0000"
Mexico,2024-03-07,4,Monterrey,Mitras Centro,2,1,"49,6","0,0000"
Mexico,2024-03-07,4,Monterrey,Apodaca Centro,2,1,"55,2","0,0000"
Mexico,2024-03-07,4,Monterrey,Escobedo,1,1,"50,5","0,0000"
Mexico,2024-03-07,4,Monterrey,Carretera Nacional,1,0,"58,6","0,0000"
Mexico,2024-03-07,4,Monterrey,MTY_Apodaca_Huinalá,1,0,"59,8","0,0000"
Mexico,2024-03-07,4,Monterrey,San Nicolás,2,1,"52,3","0,0000"
Mexico,2024-03-07,4,Monterrey,Santa Catarina,1,1,"51,9","0,0000"
Mexico,2024-03-07,4,Monterrey,San Pedro,3,1,"57,8","0,0000"
Mexico,2024-03-07,4,Monterrey,Cumbres Poniente,2,1,"55,5","0,0000"
Mexico,2024-03-07,4,Monterrey,La Fe,2,1,"59,9","0,0000"
Mexico,2024-03-07,4,Monterrey,MTY_Guadalupe,2,1,"52,0","0,0000"
Mexico,2024-03-07,4,Monterrey,Independencia,1,1,"55,7","0,0000"
Mexico,2024-03-07,4,Monterrey,Santiago,1,0,"56,4","0,0000"
Mexico,2024-03-07,5,Monterrey,Centro,3,1,"53,7","0,0000"
Mexico,2024-03-07,5,Monterrey,Mitras Centro,2,1,"52,2","0,0000"
Mexico,2024-03-07,5,Monterrey,Apodaca Centro,2,1,"53,1","0,0000"
Mexico,2024-03-07,5,Monterrey,Escobedo,2,1,"55,8","0,0000"
Mexico,2024-03-07,5,Monterrey,Carretera Nacional,1,0,"53,0","0,0000"
Mexico,2024-03-07,5,Monterrey,MTY_Apodaca_Huinalá,1,0,"55,7","0,0000"
Mexico,2024-03-07,5,Monterrey,San Nicolás,2,1,"55,0","0,0000"
Mexico,2024-03-07,5,Monterrey,Santa Catarina,2,1,"55,8","0,0000"
Mexico,2024-03-07,5,Monterrey,San Pedro,3,1,"59,4","0,0000"
Mexico,2024-03-07,5,Monterrey,Cumbres Poniente,1,1,"50,8","0,0000"
Mexico,2024-03-07,5,Monterrey,La Fe,1,0,"50,4","0,0000"
Mexico,2024-03-07,5,Monterrey,MTY_Guadalupe,2,1,"51,6","0,0000"
Mexico,2024-03-07,5,Monterrey,Independencia,2,1,"54,4","0,0000"
Mexico,2024-03-07,5,Monterrey,Santiago,1,0,"49,8","0,0000"
Mexico,2024-03-07,6,Monterrey,Centro,3,2,"49,9","0,0000"
Mexico,2024-03-07,6,Monterrey,Mitras Centro,2,1,"50,2","0,0000"
Mexico,2024-03-07,6,Monterrey,Apodaca Centro,2,1,"59,9","0,0000"
Mexico,2024-03-07,6,Monterrey,Escobedo,1,1,"57,5","0,0000"
Mexico,2024-03-07,6,Monterrey,Carretera Nacional,1,0,"55,2","0,0000"
Mexico,2024-03-07,6,Monterrey,MTY_Apodaca_Huinalá,1,0,"57,4","0,0000"
Mexico,2024-03-07,6,Monterrey,San Nicolás,2,1,"53,0","0,0000"
Mexico,2024-03-07,6,Monterrey,Santa Catarina,1,1,"52,6","0,0000"
Mexico,2024-03-07,6,Monterrey,San Pedro,2,2,"53,3","0,0000"
Mexico,2024-03-07,6,Monterrey,Cumbres Poniente,2,1,"52,2","0,0000"
Mexico,2024-03-07,6,Monterrey,La Fe,1,1,"49,1","0,0000"
Mexico,2024-03-07,6,Monterrey,MTY_Guadalupe,2,1,"51,8","0,0000"
Mexico,2024-03-07,6,Monterrey,Independencia,2,1,"53,2","0,0000"
Mexico,2024-03-07,6,Monterrey,Santiago,1,0,"59,0","0,0000"
Mexico,2024-03-07,7,Monterrey,Centro,13,2,"55,8","0,0000"
Mexico,2024-03-07,7,Monterrey,Mitras Centro,7,1,"51,4","0,0000"
Mexico,2024-03-07,7,Monterrey,Apodaca Centro,6,1,"50,5","0,0000"
Mexico,2024-03-07,7,Monterrey,Escobedo,5,0,"50,2","0,0000"
Mexico,2024-03-07,7,Monterrey,Carretera Nacional,5,0,"58,7","0,0000"
Mexico,2024-03-07,7,Monterrey,MTY_Apodaca_Huinalá,3,0,"50,7","0,0000"
Mexico,2024-03-07,7,Monterrey,San Nicolás,10,1,"54,1","0,0000"
Mexico,2024-03-07,7,Monterrey,Santa Catarina,6,1,"58,4","0,0000"
Mexico,2024-03-07,7,Monterrey,San Pedro,12,1,"57,9","0,0000"
Mexico,2024-03-07,7,Monterrey,Cumbres Poniente,7,1,"52,7","0,0000"
Mexico,2024-03-07,7,Monterrey,La Fe,6,0,"58,1","0,0000"
Mexico,2024-03-07,7,Monterrey,MTY_Guadalupe,8,1,"52,1","0,0000"
Mexico,2024-03-07,7,Monterrey,Independencia,7,1,"54,8","0,0000"
Mexico,2024-03-07,7,Monterrey,Santiago,3,0,"54,4","0,0000"
Mexico,2024-03-07,8,Monterrey,Centro,11,8,"51,9","0,0000"
Mexico,2024-03-07,8,Monterrey,Mitras Centro,9,5,"58,1","0,0000"
Mexico,2024-03-07,8,Monterrey,Apodaca Centro,7,4,"51,5","0,0000"
Mexico,2024-03-07,8,Monterrey,Escobedo,6,3,"60,0","0,0000"
Mexico,2024-03-07,8,Monterrey,Carretera Nacional,4,2,"59,7","0,0000"
Mexico,2024-03-07,8,Monterrey,MTY_Apodaca_Huinalá,4,2,"57,6","0,0000"
Mexico,2024-03-07,8,Monterrey,San Nicolás,9,6,"54,1","0,0000"
Mexico,2024-03-07,8,Monterrey,Santa Catarina,6,4,"51,9","0,0000"
Mexico,2024-03-07,8,Monterrey,San Pedro,11,6,"59,5","0,0000"
Mexico,2024-03-07,8,Monterrey,Cumbres Poniente,8,5,"58,2","0,0000"
Mexico,2024-03-07,8,Monterrey,La Fe,5,4,"49,1","0,0000"
Mexico,2024-03-07,8,Monterrey,MTY_Guadalupe,10,4,"58,6","0,0000"
Mexico,2024-03-07,8,Monterrey,Independencia,5,4,"50,6","0,0000"
Mexico,2024-03-07,8,Monterrey,Santiago,3,2,"50,9","0,0000"
Mexico,2024-03-07,9,Monterrey,Centro,10,7,"51,4","0,0000"
Mexico,2024-03-07,9,Monterrey,Mitras Centro,8,5,"56,5","0,0000"
Mexico,2024-03-07,9,Monterrey,Apodaca Centro,6,4,"51,3","0,0000"
Mexico,2024-03-07,9,Monterrey,Escobedo,5,3,"49,7","0,0000"
Mexico,2024-03-07,9,Monterrey,Carretera Nacional,4,3,"51,5","0,0000"
Mexico,2024-03-07,9,Monterrey,MTY_Apodaca_Huinalá,3,2,"50,5","0,0000"
Mexico,2024-03-07,9,Monterrey,San Nicolás,11,6,"57,4","0,0000"
Mexico,2024-03-07,9,Monterrey,Santa Catarina,7,4,"59,8","0,0000"
Mexico,2024-03-07,9,Monterrey,San Pedro,10,6,"52,5","0,0000"
Mexico,2024-03-07,9,Monterrey,Cumbres Poniente,7,5,"53,8","0,0000"
Mexico,2024-03-07,9,Monterrey,La Fe,5,3,"49,6","0,0000"
Mexico,2024-03-07,9,Monterrey,MTY_Guadalupe,7,4,"55,5","0,0000"
Mexico,2024-03-07,9,Monterrey,Independencia,6,3,"51,1","0,0000"
Mexico,2024-03-07,9,Monterrey,Santiago,4,2,"55,4","0,0000"
Mexico,2024-03-07,10,Monterrey,Centro,14,16,"51,4","0,0000"
Mexico,2024-03-07,10,Monterrey,Mitras Centro,13,12,"56,1","0,0000"
Mexico,2024-03-07,10,Monterrey,Apodaca Centro,11,11,"56,3","0,0000"
Mexico,2024-03-07,10,Monterrey,Escobedo,9,9,"58,7","0,0000"
Mexico,2024-03-07,10,Monterrey,Carretera Nacional,7,7,"58,9","0,0000"
Mexico,2024-03-07,10,Monterrey,MTY_Apodaca_Huinalá,5,6,"55,4","0,0000"
Mexico,2024-03-07,10,Monterrey,San Nicolás,11,13,"50,3","0,0000"
Mexico,2024-03-07,10,Monterrey,Santa Catarina,7,10,"53,3","0,0000"
Mexico,2024-03-07,10,Monterrey,San Pedro,14,14,"58,0","0,0000"
Mexico,2024-03-07,10,Monterrey,Cumbres Poniente,13,12,"59,4","0,0000"
Mexico,2024-03-07,10,Monterrey,La Fe,7,7,"53,7","0,0000"
Mexico,2024-03-07,10,Monterrey,MTY_Guadalupe,12,12,"55,1","0,0000"
Mexico,2024-03-07,10,Monterrey,Independencia,10,9,"53,3","0,0000"
Mexico,2024-03-07,10,Monterrey,Santiago,6,5,"58,5","0,0000"
Mexico,2024-03-07,11,Monterrey,Centro,19,16,"59,0","0,0000"
Mexico,2024-03-07,11,Monterrey,Mitras Centro,14,12,"58,5","0,0000"
Mexico,2024-03-07,11,Monterrey,Apodaca Centro,10,11,"52,9","0,0000"
Mexico,2024-03-07,11,Monterrey,Escobedo,6,8,"49,3","0,0000"
Mexico,2024-03-07,11,Monterrey,Carretera Nacional,7,6,"56,9","0,0000"
Mexico,2024-03-07,11,Monterrey,MTY_Apodaca_Huinalá,6,6,"56,5","0,0000"
Mexico,2024-03-07,11,Monterrey,San Nicolás,11,14,"50,8","0,0000"
Mexico,2024-03-07,11,Monterrey,Santa Catarina,7,9,"51,0","0,0000"
Mexico,2024-03-07,11,Monterrey,San Pedro,13,15,"57,1","0,0000"
Mexico,2024-03-07,11,Monterrey,Cumbres Poniente,11,11,"55,6","0,0000"
Mexico,2024-03-07,11,Monterrey,La Fe,9,8,"58,2","0,0000"
Mexico,2024-03-07,11,Monterrey,MTY_Guadalupe,9,13,"49,6","0,0000"
Mexico,2024-03-07,11,Monterrey,Independencia,9,10,"57,2","0,0000"
Mexico,2024-03-07,11,Monterrey,Santiago,4,6,"51,3","0,0000"
Mexico,2024-03-07,12,Monterrey,Centro,39,43,"73,5","0,0000"
Mexico,2024-03-07,12,Monterrey,Mitras Centro,16,34,"51,4","0,0000"
Mexico,2024-03-07,12,Monterrey,Apodaca Centro,24,23,"75,3","0,0000"
Mexico,2024-03-07,12,Monterrey,Escobedo,11,19,"54,1","0,0000"
Mexico,2024-03-07,12,Monterrey,Carretera Nacional,12,15,"68,3","0,0000"
Mexico,2024-03-07,12,Monterrey,MTY_Apodaca_Huinalá,10,14,"73,2","0,0000"
Mexico,2024-03-07,12,Monterrey,San Nicolás,22,34,"57,3","0,0000"
Mexico,2024-03-07,12,Monterrey,Santa Catarina,18,21,"73,9","0,0000"
Mexico,2024-03-07,12,Monterrey,San Pedro,24,38,"58,3","0,0000"
Mexico,2024-03-07,12,Monterrey,Cumbres Poniente,24,24,"76,8","0,0000"
Mexico,2024-03-07,12,Monterrey,La Fe,15,19,"67,3","0,0000"
Mexico,2024-03-07,12,Monterrey,MTY_Guadalupe,18,28,"53,4","0,0000"
Mexico,2024-03-07,12,Monterrey,Independencia,13,25,"53,8","0,0000"
Mexico,2024-03-07,12,Monterrey,Santiago,7,13,"52,7","0,0000"
Mexico,2024-03-07,13,Monterrey,Centro,33,47,"71,6","0,0000"
Mexico,2024-03-07,13,Monterrey,Mitras Centro,17,28,"58,1","0,0000"
Mexico,2024-03-07,13,Monterrey,Apodaca Centro,24,25,"77,8","0,0000"
Mexico,2024-03-07,13,Monterrey,Escobedo,13,23,"58,6","0,0000"
Mexico,2024-03-07,13,Monterrey,Carretera Nacional,9,15,"53,9","0,0000"
Mexico,2024-03-07,13,Monterrey,MTY_Apodaca_Huinalá,7,12,"57,4","0,0000"
Mexico,2024-03-07,13,Monterrey,San Nicolás,27,30,"73,5","0,0000"
Mexico,2024-03-07,13,Monterrey,Santa Catarina,18,23,"73,1","0,0000"
Mexico,2024-03-07,13,Monterrey,San Pedro,28,36,"68,9","0,0000"
Mexico,2024-03-07,13,Monterrey,Cumbres Poniente,14,25,"53,6","0,0000"
Mexico,2024-03-07,13,Monterrey,La Fe,16,19,"68,6","0,0000"
Mexico,2024-03-07,13,Monterrey,MTY_Guadalupe,28,31,"71,5","0,0000"
Mexico,2024-03-07,13,Monterrey,Independencia,14,22,"55,6","0,0000"
Mexico,2024-03-07,13,Monterrey,Santiago,11,13,"71,4","0,0000"
Mexico,2024-03-07,14,Monterrey,Centro,27,41,"56,4","0,0000"
Mexico,2024-03-07,14,Monterrey,Mitras Centro,16,33,"54,9","0,0000"
Mexico,2024-03-07,14,Monterrey,Apodaca Centro,18,24,"68,3","0,0000"
Mexico,2024-03-07,14,Monterrey,Escobedo,12,19,"55,9","0,0000"
Mexico,2024-03-07,14,Monterrey,Carretera Nacional,15,18,"72,4","0,0000"
Mexico,2024-03-07,14,Monterrey,MTY_Apodaca_Huinalá,9,13,"57,1","0,0000"
Mexico,2024-03-07,14,Monterrey,San Nicolás,16,37,"50,5","0,0000"
Mexico,2024-03-07,14,Monterrey,Santa Catarina,12,22,"53,9","0,0000"
Mexico,2024-03-07,14,Monterrey,San Pedro,22,37,"54,1","0,0000"
Mexico,2024-03-07,14,Monterrey,Cumbres Poniente,14,24,"55,0","0,0000"
Mexico,2024-03-07,14,Monterrey,La Fe,11,19,"50,2","0,0000"
Mexico,2024-03-07,14,Monterrey,MTY_Guadalupe,25,30,"76,7","0,0000"
Mexico,2024-03-07,14,Monterrey,Independencia,21,26,"71,6","0,0000"
Mexico,2024-03-07,14,Monterrey,Santiago,5,14,"50,0","0,0000"
Mexico,2024-03-07,15,Monterrey,Centro,30,13,"86,1","0,0000"
Mexico,2024-03-07,15,Monterrey,Mitras Centro,20,10,"83,2","0,0000"
Mexico,2024-03-07,15,Monterrey,Apodaca Centro,20,7,"83,5","0,0000"
Mexico,2024-03-07,15,Monterrey,Escobedo,16,6,"83,1","0,0000"
Mexico,2024-03-07,15,Monterrey,Carretera Nacional,13,5,"86,5","0,0000"
Mexico,2024-03-07,15,Monterrey,MTY_Apodaca_Huinalá,11,3,"86,2","0,0000"
Mexico,2024-03-07,15,Monterrey,San Nicolás,26,10,"87,2","0,0000"
Mexico,2024-03-07,15,Monterrey,Santa Catarina,19,7,"87,3","0,0000"
Mexico,2024-03-07,15,Monterrey,San Pedro,24,10,"83,2","0,0000"
Mexico,2024-03-07,15,Monterrey,Cumbres Poniente,20,7,"84,8","0,0000"
Mexico,2024-03-07,15,Monterrey,La Fe,15,6,"85,7","0,0000"
Mexico,2024-03-07,15,Monterrey,MTY_Guadalupe,25,10,"86,2","0,0000"
Mexico,2024-03-07,15,Monterrey,Independencia,18,8,"83,9","0,0000"
Mexico,2024-03-07,15,Monterrey,Santiago,11,4,"85,0","0,0000"
Mexico,2024-03-07,16,Monterrey,Centro,33,12,"83,2","0,0000"
Mexico,2024-03-07,16,Monterrey,Mitras Centro,24,9,"84,0","0,0000"
Mexico,2024-03-07,16,Monterrey,Apodaca Centro,21,8,"85,8","0,0000"
Mexico,2024-03-07,16,Monterrey,Escobedo,15,7,"83,9","0,0000"
Mexico,2024-03-07,16,Monterrey,Carretera Nacional,13,6,"86,3","0,0000"
Mexico,2024-03-07,16,Monterrey,MTY_Apodaca_Huinalá,10,3,"85,4","0,0000"
Mexico,2024-03-07,16,Monterrey,San Nicolás,22,9,"84,8","0,0000"
Mexico,2024-03-07,16,Monterrey,Santa Catarina,15,6,"84,0","0,0000"
Mexico,2024-03-07,16,Monterrey,San Pedro,27,13,"86,2","0,0000"
Mexico,2024-03-07,16,Monterrey,Cumbres Poniente,19,8,"83,5","0,0000"
Mexico,2024-03-07,16,Monterrey,La Fe,17,6,"85,7","0,0000"
Mexico,2024-03-07,16,Monterrey,MTY_Guadalupe,22,8,"83,3","0,0000"
Mexico,2024-03-07,16,Monterrey,Independencia,18,7,"84,0","0,0000"
Mexico,2024-03-07,16,Monterrey,Santiago,11,4,"86,3","0,0000"
Mexico,2024-03-07,17,Monterrey,Centro,14,14,"52,8","0,7000"
Mexico,2024-03-07,17,Monterrey,Mitras Centro,14,9,"58,4","0,7000"
Mexico,2024-03-07,17,Monterrey,Apodaca Centro,8,7,"52,6","0,7000"
Mexico,2024-03-07,17,Monterrey,Escobedo,8,6,"56,9","0,7000"
Mexico,2024-03-07,17,Monterrey,Carretera Nacional,6,5,"53,7","0,7000"
Mexico,2024-03-07,17,Monterrey,MTY_Apodaca_Huinalá,5,3,"55,5","0,7000"
Mexico,2024-03-07,17,Monterrey,San Nicolás,12,11,"55,8","0,7000"
Mexico,2024-03-07,17,Monterrey,Santa Catarina,10,6,"56,5","0,7000"
Mexico,2024-03-07,17,Monterrey,San Pedro,15,13,"57,1","0,7000"
Mexico,2024-03-07,17,Monterrey,Cumbres Poniente,10,7,"55,1","0,7000"
Mexico,2024-03-07,17,Monterrey,La Fe,9,7,"59,4","0,7000"
Mexico,2024-03-07,17,Monterrey,MTY_Guadalupe,12,10,"53,3","0,7000"
Mexico,2024-03-07,17,Monterrey,Independencia,9,7,"60,3","0,7000"
Mexico,2024-03-07,17,Monterrey,Santiago,5,4,"59,6","0,7000"
Mexico,2024-03-07,18,Monterrey,Centro,15,13,"53,8","0,0000"
Mexico,2024-03-07,18,Monterrey,Mitras Centro,9,9,"52,0","0,0000"
Mexico,2024-03-07,18,Monterrey,Apodaca Centro,9,9,"51,6","0,0000"
Mexico,2024-03-07,18,Monterrey,Escobedo,8,6,"56,4","0,0000"
Mexico,2024-03-07,18,Monterrey,Carretera Nacional,7,5,"57,0","0,0000"
Mexico,2024-03-07,18,Monterrey,MTY_Apodaca_Huinalá,4,3,"51,9","0,0000"
Mexico,2024-03-07,18,Monterrey,San Nicolás,14,11,"56,4","0,0000"
Mexico,2024-03-07,18,Monterrey,Santa Catarina,7,7,"52,6","0,0000"
Mexico,2024-03-07,18,Monterrey,San Pedro,15,11,"54,9","0,0000"
Mexico,2024-03-07,18,Monterrey,Cumbres Poniente,9,8,"49,7","0,0000"
Mexico,2024-03-07,18,Monterrey,La Fe,9,6,"58,7","0,0000"
Mexico,2024-03-07,18,Monterrey,MTY_Guadalupe,10,8,"50,3","0,0000"
Mexico,2024-03-07,18,Monterrey,Independencia,11,7,"59,7","0,0000"
Mexico,2024-03-07,18,Monterrey,Santiago,4,4,"51,3","0,0000"
Mexico,2024-03-07,19,Monterrey,Centro,26,37,"58,4","0,0000"
Mexico,2024-03-07,19,Monterrey,Mitras Centro,15,26,"54,5","0,0000"
Mexico,2024-03-07,19,Monterrey,Apodaca Centro,22,24,"74,5","0,0000"
Mexico,2024-03-07,19,Monterrey,Escobedo,17,18,"72,4","0,0000"
Mexico,2024-03-07,19,Monterrey,Carretera Nacional,9,17,"53,8","0,0000"
Mexico,2024-03-07,19,Monterrey,MTY_Apodaca_Huinalá,11,11,"76,2","0,0000"
Mexico,2024-03-07,19,Monterrey,San Nicolás,26,30,"72,9","0,0000"
Mexico,2024-03-07,19,Monterrey,Santa Catarina,21,18,"76,5","0,0000"
Mexico,2024-03-07,19,Monterrey,San Pedro,29,32,"70,9","0,0000"
Mexico,2024-03-07,19,Monterrey,Cumbres Poniente,16,27,"57,3","0,0000"
Mexico,2024-03-07,19,Monterrey,La Fe,22,19,"76,9","0,0000"
Mexico,2024-03-07,19,Monterrey,MTY_Guadalupe,27,28,"75,1","0,0000"
Mexico,2024-03-07,19,Monterrey,Independencia,19,19,"73,9","0,0000"
Mexico,2024-03-07,19,Monterrey,Santiago,6,12,"50,5","0,0000"
Mexico,2024-03-07,20,Monterrey,Centro,36,43,"70,8","0,0000"
Mexico,2024-03-07,20,Monterrey,Mitras Centro,21,25,"69,4","0,0000"
Mexico,2024-03-07,20,Monterrey,Apodaca Centro,26,25,"77,6","0,0000"
Mexico,2024-03-07,20,Monterrey,Escobedo,12,20,"57,2","0,0000"
Mexico,2024-03-07,20,Monterrey,Carretera Nacional,14,15,"77,3","0,0000"
Mexico,2024-03-07,20,Monterrey,MTY_Apodaca_Huinalá,13,11,"75,6","0,0000"
Mexico,2024-03-07,20,Monterrey,San Nicolás,18,34,"56,8","0,0000"
Mexico,2024-03-07,20,Monterrey,Santa Catarina,12,21,"51,7","0,0000"
Mexico,2024-03-07,20,Monterrey,San Pedro,32,32,"68,2","0,0000"
